rva	size	donor	donor_rva	symbol	unit	score	margin	target_strings	evidence
0x00066559	0x18	pol20	0x0008c07c	void armyGroup::View(int)	SOURCE/ARMYGRP	1.000000	0.000000		normalized-instructions;alternate=buka21:_strncmp@0x000d7f60:0.291751
0x00066571	0x71	pol20	0x00010b29	void advManager::PurgeMapChangeQueue(void)	SOURCE/CURSOR	0.684441	0.036296		shape=0.654;size=0.966;calls=1.000;alternate=buka21:??0philAI@@QAE@XZ@0x0007e4dc:0.409690
0x000665e2	0x122	pol20	0x0008d48f	void fileRequester::CleanUpData(void)	SOURCE/REQUEST	0.459169	0.002595		shape=0.435;size=0.686;calls=0.667;alternate=buka21:?Open@heroWindowManager@@UAEHH@Z@0x000b7020:0.435077
0x00066704	0x237	pol20	0x0006cbdb	void hero::UpdateArmies(void)	SOURCE/HERO	0.506994	0.027122	%s.atk|%s.std|%s.wlk|atksnd%02d.82M|move%02d.82M|shoot%02d.82M|swrdsman|wince%02d.82M	shape=0.421;size=0.822;calls=0.688;alternate=buka21:?GetMap@game@@QAEXXZ@0x000754b0:0.471554
0x0006693b	0xf1	pol20	0x0002d9ed	void combatManager::ClearWinLoseBottom(class heroWindow *)	SOURCE/COMMAND	0.697914	0.001993		shape=0.737;size=0.886;calls=1.000;alternate=buka21:?FreeIcons@combatManager@@QAEXXZ@0x00027e45:0.523159
0x00066a2c	0x855	buka21	0x0002387e	?InitCampaignMap@game@@QAEXXZ	SOURCE/Campaign	0.455439	0.037761		shape=0.244;size=0.804;calls=0.917;alternate=pol20:int ViewSpellsHandler(struct tag_message &)@0x00079e3b:0.443102
0x00067281	0x63	pol20	0x00033627	void advManager::VWCleanup(void)	SOURCE/Viewwrld	0.578706	0.014615		shape=0.577;size=0.909;calls=0.500;alternate=buka21:__CallSettingFrame@12@0x000da300:0.425970
0x000672e4	0x61	pol20	0x00033627	void advManager::VWCleanup(void)	SOURCE/Viewwrld	0.583106	0.039738		shape=0.593;size=0.928;calls=0.500;alternate=buka21:?Ripple@combatManager@@QAEXH@Z@0x0009cb50:0.435140
0x00067345	0x852	pol20	0x00089e6a	void highScoreManager::Update(void)	SOURCE/HISCORE	0.467318	0.022619		shape=0.265;size=0.940;calls=0.838;alternate=buka21:?SetupHeroView@@YIXXZ@0x00063b0f:0.437603
0x00067b97	0xcca	pol20	0x0004e1a1	void army::DoAttack(int)	SOURCE/ARMY	0.564886	0.030284	%s %s %d %s.|%s %s %d %s.  %d %s %s.|Damage|does|perish|perishes	shape=0.279;size=0.695;calls=0.756;strings=%s %s %d %s.|does|perish;alternate=buka21:?NewGameHandler@@YIHAAUtag_message@@@Z@0x0007734a:0.464599
0x00068861	0x765	pol20	0x0009412d	void combatManager::KeepAttack(int)	SOURCE/CMBTMGR	0.609725	0.050950	%s %s %d %s.|%s %s %d %s.  %d %s %s.|Damage|creature|creatures|does|perish|perishes	shape=0.246;size=0.988;calls=0.750;strings=perish|perishes;alternate=buka21:?CheckLevel@hero@@QAEXXZ@0x000620c8:0.472954
0x00068fc6	0x2d	pol20	0x0004dc8f	void army::DirDoAttack(int)	SOURCE/ARMY	0.970000	0.970000		instruction-sequence;alternate=buka21:?SetCombatViewArmySmallLevel@combatManager@@QAEXH@Z@0x00031f2a:0.481932
0x00068ff3	0x108d	pol20	0x0004e1a1	void army::DoAttack(int)	SOURCE/ARMY	0.645416	0.025004	%s %s %d %s.|%s %s %d %s.  %d %s %s.|%s %s half the enemy troops!|Damage|destroy|destroys|does|perish|perishes	shape=0.317;size=0.899;calls=0.707;strings=%s %s %d %s.|%s %s half the enemy troops!|destroy;alternate=buka21:?CheckEndGame@@YIXHH@Z@0x00069899:0.434601
0x0006a080	0x49	pol20	0x00054482	void swapManager::Reset(void)	SOURCE/SWAPMGR	0.572371	0.014788		shape=0.478;size=0.912;calls=1.000;alternate=buka21:?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z@0x000d6a92:0.347458
0x0006a0c9	0x27	pol20	0x00078b4e	void game::RandomizePassword(class mapCell *)	SOURCE/GAME	0.704487	0.005823		shape=0.722;size=0.923;calls=1.000;alternate=buka21:?CreaturesToBuy@philAI@@QAEHPAVtown@@H@Z@0x00083dfb:0.389286
0x0006a0f0	0xfc	pol20	0x000aea92	int advManager::BarrierEvent(class mapCell *, class hero *)	SOURCE/EVENTS	0.429721	0.000520		shape=0.250;size=0.832;calls=0.667;alternate=buka21:??0bankBox@@QAE@HHPAVplayerData@@@Z@0x000a2055:0.417442
0x0006a1ec	0x27	pol20	0x00078b4e	void game::RandomizePassword(class mapCell *)	SOURCE/GAME	0.704487	0.005823		shape=0.722;size=0.923;calls=1.000;alternate=buka21:?CreaturesToBuy@philAI@@QAEHPAVtown@@H@Z@0x00083dfb:0.389286
0x0006a213	0x1c9	pol20	0x0004f756	int army::AttackTo(int)	SOURCE/ARMY	0.568537	0.097324		shape=0.426;size=0.936;calls=0.900;alternate=buka21:?AttackTo@army@@QAEHH@Z@0x0001d509:0.506893
0x0006a3dc	0x249	pol20	0x0004f93e	void army::CheckLuck(void)	SOURCE/ARMY	0.791519	0.791519	Bad luck descends on the %s|Good luck shines on the %s|badluck.82m|goodluck.82m|hPgL	shape=0.600;size=0.911;calls=0.875;strings=Bad luck descends on the %s|Good luck shines on the %s|badluck.82m;alternate=buka21:?CheckLuck@army@@QAEXXZ@0x0001d6d1:0.723107
0x0006a625	0x2ae	pol20	0x0003db58	void philAI::GetBestCreature(class town *, struct BHC &, float &)	SOURCE/PHILAI	0.434699	0.017149		shape=0.235;size=0.799;calls=0.875;alternate=buka21:?DamageEnemy@army@@QAEXPAV1@PAH1HH@Z@0x0001d8ee:0.387284
0x0006a8d3	0x176	pol20	0x000559cb	void swapManager::SwapMons(void)	SOURCE/SWAPMGR	0.527838	0.087102		shape=0.290;size=0.997;calls=1.000;alternate=buka21:??0textEntryWidget@@QAE@FFFFFPAD0F0FFFFHH@Z@0x000d1d50:0.437054
0x0006aa49	0x8a9	pol20	0x000bb843	void ExpCampaign::InitMap(void)	SOURCE/X_CAMPGN	0.463588	0.026278		shape=0.255;size=0.900;calls=0.722;alternate=buka21:?ProcessOnMapHeroes@game@@QAEXXZ@0x0005ce94:0.440172
0x0006b2f2	0x34	pol20	0x00058d46	void advManager::Reseed(int, int)	SOURCE/ADVMGR	0.508342	0.017308		shape=0.476;size=0.654;calls=1.000;alternate=buka21:___CxxFrameHandler@0x000d6ae1:0.339293
0x0006b326	0x131	pol20	0x000548be	void swapManager::Close(void);   // virtual [override (implements baseManager pure virtual)]	SOURCE/SWAPMGR	0.531022	0.019796		shape=0.349;size=0.987;calls=0.778;alternate=buka21:??1listBoxWidget@@UAE@XZ@0x000ce730:0.476630
0x0006b457	0xb2	buka21	0x000ac5c7	?SortStats@@YIXQAJQAC@Z	SOURCE/TOWNMGR	0.415332	0.065093		shape=0.154;size=0.848;calls=1.000;alternate=pol20:void armyGroup::Swap(int, class armyGroup *, int)@0x0008c75d:0.406889
0x0006b509	0x1de	pol20	0x000a3ec7	int TransmitRemoteData(char *, int, int, signed char, signed char, signed char, signed char)	SOURCE/REMOTE	0.470949	0.009904		shape=0.282;size=0.888;calls=0.750;alternate=buka21:?TownEvent@philAI@@QAEXPAVmapCell@@PAVhero@@HH@Z@0x00088c35:0.456899
0x0006b6e7	0x3a9	pol20	0x00052ad9	void army::MoveAttack(int, int)	SOURCE/ARMY	0.620726	0.126926		shape=0.541;size=0.929;calls=0.929;alternate=buka21:?MoveAttack@army@@QAEXHH@Z@0x00020238:0.522810
0x0006ba90	0x68	pol20	0x0006c3a0	void hero::constructor(void)	SOURCE/HERO	0.970000	0.970000		instruction-sequence;alternate=buka21:??0hero@@QAE@XZ@0x00060e50:0.493986
0x0006baf8	0x18	pol20	0x0008c07c	void armyGroup::View(int)	SOURCE/ARMYGRP	1.000000	0.000000		normalized-instructions;alternate=buka21:_strncmp@0x000d7f60:0.291751
0x0006bb10	0x5d	pol20	0x0006c4cd	int hero::HasArtifact(int)	SOURCE/HERO	0.643073	0.007742		shape=0.576;size=0.957;calls=1.000;alternate=buka21:?TownIDToTownPos@game@@QAEHPAVplayerData@@H@Z@0x0005fd91:0.412188
0x0006bb6d	0x1ed	pol20	0x0006c526	int hero::CalcMobility(void)	SOURCE/HERO	0.534317	0.013856		shape=0.500;size=0.781;calls=0.714;alternate=buka21:?TownEvent@philAI@@QAEXPAVmapCell@@PAVhero@@HH@Z@0x00088c35:0.425646
0x0006bd5a	0x56	pol20	0x0008c3f6	int armyGroup::IsMember(int)	SOURCE/ARMYGRP	0.793621	0.003974		shape=0.889;size=0.988;calls=1.000;alternate=buka21:?TownIDToTownPos@game@@QAEHPAVplayerData@@H@Z@0x0005fd91:0.441459
0x0006bdb0	0xf0	pol20	0x0006c931	int hero::GetNumSpells(int)	SOURCE/HERO	0.450944	0.025577		shape=0.406;size=0.867;calls=0.000;alternate=buka21:?SetupGameHandler@@YIHAAUtag_message@@@Z@0x0009417c:0.347540
0x0006bea0	0x217	pol20	0x00080e6c	void game::GiveArmy(class armyGroup *, int, int, int)	SOURCE/GAME	0.405054	0.043344		shape=0.352;size=0.471;calls=1.000;alternate=buka21:?Deallocate@town@@QAEXXZ@0x000a42d0:0.364828
0x0006c0b7	0x1e3	pol20	0x0001bbfc	void SortStats(long int * const, signed char * const)	SOURCE/TOWNMGR	0.375068	0.063838		shape=0.282;size=0.449;calls=1.000;alternate=buka21:?Draw@iconWidget@@UAEXXZ@0x000bbd70:0.333182
0x0006c29a	0x53	pol20	0x0006f305	void RedrawHeroScreen(void)	SOURCE/HERO	0.729738	0.059309	heroscrn.bmp	shape=0.762;size=0.952;calls=1.000;alternate=buka21:?RedrawHeroScreen@@YIXXZ@0x000638b2:0.519414
0x0006c2ed	0x6c2	pol20	0x0000bd60	int combatManager::ViewGeneral(int, int, int)	SOURCE/VIEW	0.660551	0.029638	%s the %s|crst%04d.icn|herowind.bin|port%04d.icn	shape=0.288;size=0.990;calls=0.872;strings=%s the %s|port%04d.icn;alternate=buka21:?ViewGeneral@combatManager@@QAEHHHH@Z@0x000ad4b0:0.655187
0x0006c9af	0x7c	pol20	0x0006cab1	void HeroMessageUpdate(char *)	SOURCE/HERO	0.766359	0.051684		shape=0.840;size=0.954;calls=1.000;alternate=buka21:?HeroMessageUpdate@@YIXPAD@Z@0x0006141a:0.570065
0x0006ca2b	0xab	pol20	0x0006cb33	void hero::HeroScreenUpdate(void)	SOURCE/HERO	0.684175	0.105754		shape=0.644;size=0.982;calls=1.000;alternate=buka21:?HeroScreenUpdate@hero@@QAEXXZ@0x0006148c:0.542456
0x0006cad6	0x1ba	pol20	0x0006cbdb	void hero::UpdateArmies(void)	SOURCE/HERO	0.616993	0.125039		shape=0.536;size=0.948;calls=0.909;alternate=buka21:?UpdateArmies@hero@@QAEXXZ@0x00061520:0.520009
0x0006cc90	0x1af	pol20	0x00079856	int game::ViewSpells(class hero *, int, int (*)(struct tag_message &), int)	SOURCE/GAME	0.545517	0.023557	vstat.bin	shape=0.397;size=0.894;calls=0.917;alternate=buka21:?DoTradingPost@@YIXHM@Z@0x000ac6e0:0.525959
0x0006ce3f	0x4a	pol20	0x000c8e80	void resourceManager::RestorePosition(void)	BASE/RESMGR	0.561450	0.034093		shape=0.419;size=0.892;calls=1.000;alternate=buka21:?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z@0x000d6a92:0.470866
0x0006ce89	0x59	pol20	0x0006ce8b	int hero::Dismiss(void)	SOURCE/HERO	0.802415	0.802415	Are you sure you want to dismiss this Hero?	shape=0.586;size=0.957;calls=1.000;strings=Are you sure you want to dismiss this Hero?;alternate=buka21:??0palette@@QAE@XZ@0x000caea0:0.470207
0x0006cee2	0x452	pol20	0x0006cee8	void hero::Deallocate(int)	SOURCE/HERO	0.517698	0.039209		shape=0.435;size=0.782;calls=0.875;alternate=buka21:?Deallocate@hero@@QAEXH@Z@0x000617f2:0.482098
0x0006d334	0xd0	pol20	0x0006d46f	int hero::GetExperience(int)	SOURCE/HERO	0.620539	0.045931		shape=0.647;size=0.760;calls=1.000;alternate=buka21:?GetLevel@hero@@QAEHH@Z@0x00061d60:0.450538
0x0006d404	0xf2	pol20	0x0006d50d	int hero::GetLevel(int)	SOURCE/HERO	0.646674	0.145247		shape=0.683;size=0.793;calls=1.000;alternate=buka21:?GetLevel@hero@@QAEHH@Z@0x00061d60:0.411151
0x0006d4f6	0x14f	pol20	0x0006d5cd	void hero::ApplyBattleWinTemps(void)	SOURCE/HERO	0.653678	0.258508		shape=0.848;size=0.562;calls=1.000;alternate=buka21:?TurnsToBuy@philAI@@QAEMQAH@Z@0x00084575:0.369036
0x0006d645	0x1e	pol20	0x0009a511	int TrueFalseDialogHandler(struct tag_message &)	SOURCE/KB	1.000000	0.000000		normalized-instructions;alternate=buka21:?initBogusModel@@YIXXZ@0x000c7840:0.454632
0x0006d663	0x2f4	pol20	0x00055fbd	void swapManager::SplitMons(void)	SOURCE/SWAPMGR	0.489230	0.001474		shape=0.319;size=0.836;calls=0.833;alternate=buka21:?ReceiveHostReportsPlayerExit@@YIXHUSPlayerExit@@H@Z@0x0006edbf:0.465859
0x0006d957	0x57	pol20	0x0006e067	int hero::NumArtifacts(void)	SOURCE/HERO	0.970000	0.970000		instruction-sequence;alternate=buka21:?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z@0x000d6a92:0.362672
0x0006d9ae	0x52e	pol20	0x0006e0be	void UpdateHeroScreenStatusBar(struct tag_message &)	SOURCE/HERO	0.494757	0.029088	hPgL	shape=0.469;size=0.705;calls=0.718;alternate=buka21:?SetCommandAndText@townManager@@QAEXAAUtag_message@@@Z@0x000a61d0:0.432658
0x0006dedc	0x6d4	pol20	0x000b88d6	void game::UpdateNewGameWindow(void)	SOURCE/Newgame	0.482743	0.013971		shape=0.292;size=0.822;calls=0.840;alternate=buka21:?PollRemote@@YIXXZ@0x0008df6f:0.463593
0x0006e5b0	0x4a	pol20	0x0004a3c0	void hexcell::constructor(void)	SOURCE/HEXCELL	0.831699	0.064633		shape=1.000;size=0.946;calls=1.000;alternate=buka21:__strrev@0x000e7f20:0.438370
0x0006e5fa	0x4d	pol20	0x00054482	void swapManager::Reset(void)	SOURCE/SWAPMGR	0.839379	0.103509		shape=1.000;size=0.963;calls=1.000;alternate=buka21:?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z@0x000d6a92:0.422693
0x0006e647	0x4b	pol20	0x0004a86e	void hexcell::DrawObstacle(void)	SOURCE/HEXCELL	0.721636	0.028836		shape=0.760;size=0.949;calls=1.000;alternate=buka21:?DrawObstacle@hexcell@@QAEXXZ@0x00065089:0.547572
0x0006e692	0x8a	pol20	0x000c7370	void font::DrawString(char *, int, int, int)	BASE/FONT	0.451028	0.005524		shape=0.410;size=0.522;calls=1.000;alternate=buka21:??0bitmap@@QAE@FFF@Z@0x000c5d50:0.403353
0x0006e71c	0x151	pol20	0x0004a70f	void hexcell::DrawTower(int)	SOURCE/HEXCELL	0.622627	0.110706		shape=0.514;size=0.976;calls=1.000;alternate=buka21:?DrawTower@hexcell@@QAEXH@Z@0x00064f58:0.517658
0x0006e86d	0x2b3	pol20	0x0006ff31	void DoHeroSplit(int, int)	SOURCE/HERO	0.447170	0.014280		shape=0.252;size=0.996;calls=0.667;alternate=buka21:?SetInitialMapOrigin@advManager@@QAEXXZ@0x00012a12:0.425408
0x0006eb20	0x190	buka21	0x00042d86	?TownEvent@advManager@@QAEXPAVmapCell@@HH@Z	SOURCE/EVENTS	0.450588	0.041855		shape=0.235;size=0.946;calls=0.583;alternate=pol20:void advManager::TownEvent(class mapCell *, int, int)@0x000af87c:0.448648
0x0006ecb0	0x75	pol20	0x000543c0	void swapManager::constructor(void)	SOURCE/SWAPMGR	0.970000	0.970000		instruction-sequence;alternate=buka21:?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z@0x000d6a92:0.473974
0x0006ed25	0x3e	pol20	0x00054444	void swapManager::constructor(class hero *, class hero *)	SOURCE/SWAPMGR	0.970000	0.970000		instruction-sequence;alternate=buka21:?RestoreUnderlying@mouseManager@@QAEXXZ@0x000ba270:0.498433
0x0006ed63	0x4d	pol20	0x00054482	void swapManager::Reset(void)	SOURCE/SWAPMGR	0.970000	0.970000		instruction-sequence;alternate=buka21:?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z@0x000d6a92:0.418951
0x0006edb0	0x2d5	pol20	0x00054502	int swapManager::Open(int);   // virtual [override (implements baseManager pure virtual)]	SOURCE/SWAPMGR	0.703039	0.163364	%s meets %s|port%04d.icn|swapManager|swapbtn.icn|swapwin.bin	shape=0.543;size=0.758;calls=0.800;strings=%s meets %s|port%04d.icn|swapManager;alternate=buka21:?Open@swapManager@@UAEHH@Z@0x000a236e:0.683274
0x0006f085	0x123	pol20	0x000548be	void swapManager::Close(void);   // virtual [override (implements baseManager pure virtual)]	SOURCE/SWAPMGR	0.970000	0.970000		instruction-sequence;alternate=buka21:?Close@swapManager@@UAEXXZ@0x000a2750:0.610218
0x0006f1a8	0x21f	pol20	0x000549eb	void swapManager::DrawSelector(void)	SOURCE/SWAPMGR	0.598421	0.149477		shape=0.488;size=0.928;calls=1.000;alternate=buka21:?DrawSelector@swapManager@@QAEXXZ@0x000a286f:0.439829
0x0006f3c7	0x9ac	pol20	0x00054be3	int swapManager::Main(struct tag_message &);   // virtual [override (implements baseManager pure virtual)]	SOURCE/SWAPMGR	0.695756	0.695756	This item can't be traded.	shape=0.412;size=0.884;calls=0.960;strings=This item can't be traded.;alternate=buka21:?Main@swapManager@@UAEHAAUtag_message@@@Z@0x000a29f4:0.525982
0x0006fd73	0xa5	pol20	0x000556d3	void swapManager::ViewMon(void)	SOURCE/SWAPMGR	0.697938	0.208278		shape=0.676;size=0.988;calls=1.000;alternate=buka21:?ViewMon@swapManager@@QAEXXZ@0x000a33b6:0.509716
0x0006fe18	0x112	pol20	0x00095317	void combatManager::RaiseDoor(void)	SOURCE/CMBTMGR	0.600309	0.154144		shape=0.607;size=0.839;calls=0.800;alternate=buka21:??0button@@QAE@FFFFPADFFFFFF@Z@0x000d3640:0.428679
0x0006ff2a	0x28e	pol20	0x00090624	void combatManager::InitNonVisualVars(void)	SOURCE/CMBTMGR	0.501335	0.035115		shape=0.364;size=0.968;calls=0.800;alternate=buka21:?TransferArtifacts@advManager@@QAEXPAVhero@@0@Z@0x00044949:0.408694
0x000701b8	0x492	pol20	0x00055b42	void swapManager::Update(void)	SOURCE/SWAPMGR	0.670930	0.209446		shape=0.635;size=0.980;calls=0.900;alternate=buka21:?Update@swapManager@@QAEXXZ@0x000a37e7:0.575258
0x0007064a	0x3a6	pol20	0x00055fbd	void swapManager::SplitMons(void)	SOURCE/SWAPMGR	0.775442	0.072266	Move how many %s troops from %s to %s?|splitwin.bin	shape=0.522;size=0.968;calls=1.000;strings=Move how many %s troops from %s to %s?|splitwin.bin;alternate=buka21:?SplitMons@swapManager@@QAEXXZ@0x000a3c30:0.761691
0x000709f0	0x5f	pol20	0x00054482	void swapManager::Reset(void)	SOURCE/SWAPMGR	0.580508	0.033622		shape=0.464;size=0.842;calls=1.000;alternate=buka21:?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z@0x000d6a92:0.342712
0x00070a4f	0x5a	pol20	0x000701e1	void hero::SetSS(int, int)	SOURCE/HERO	0.567550	0.048129		shape=0.462;size=0.849;calls=1.000;alternate=buka21:?SetSS@hero@@QAEXHH@Z@0x000646cb:0.442318
0x00070aa9	0xb5	pol20	0x00095317	void combatManager::RaiseDoor(void)	SOURCE/CMBTMGR	0.573681	0.013195		shape=0.586;size=0.787;calls=0.800;alternate=buka21:?CallCatchBlock@@YAPAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PBU_s_FuncInfo@@PAXHK@Z@0x000d9f63:0.496140
0x00070b5e	0x2f3	pol20	0x00002e80	void combatManager::CombatMessage(int)	SOURCE/DRAWING	0.463892	0.036936		shape=0.362;size=0.739;calls=0.786;alternate=buka21:?CombatMessage@combatManager@@QAEXH@Z@0x000381ef:0.437007
0x00070e51	0xd4	pol20	0x0000327e	void combatManager::ResetLimitCreature(void)	SOURCE/DRAWING	0.585749	0.028904		shape=0.577;size=0.721;calls=1.000;alternate=buka21:?ResetLimitCreature@combatManager@@QAEXXZ@0x00038566:0.450422
0x00070f25	0x24	pol20	0x000d5570	unsigned int GETALL(int)	BASE/Bzip	0.970000	0.000000		instruction-sequence;alternate=buka21:?_JumpToContinuation@@YGXPAXPAUEHRegistrationNode@@@Z@0x000d6a49:0.456941
0x00070f49	0xde	pol20	0x000705c2	signed char hero::GetSSLevel(int)	SOURCE/HERO	0.482218	0.013781		shape=0.342;size=0.878;calls=0.500;alternate=buka21:?UpdateHeroLocators@advManager@@QAEXHH@Z@0x0000a78f:0.413944
0x00071027	0x1d4	pol20	0x0000f753	void advManager::CheckAdjacentMon(int *)	SOURCE/CURSOR	0.457804	0.000996		shape=0.273;size=0.795;calls=0.800;alternate=buka21:?DimensionDoor@advManager@@QAEXXZ@0x00011313:0.425634
0x000711fb	0xe35	pol20	0x0001a783	void townManager::SetupThievesGuild(class heroWindow *, int)	SOURCE/TOWNMGR	0.470724	0.048032		shape=0.292;size=0.943;calls=0.653;alternate=buka21:?BuyBuild@townManager@@QAEHHHH@Z@0x000a89fe:0.456168
0x00072030	0x1c9	pol20	0x000993e0	int RecruitHeroHandler(struct tag_message &)	SOURCE/KB	0.436618	0.024779		shape=0.272;size=0.930;calls=0.500;alternate=buka21:?Open@highScoreManager@@UAEHH@Z@0x00065169:0.381939
0x000721f9	0x80	buka21	0x000d9f63	?CallCatchBlock@@YAPAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PBU_s_FuncInfo@@PAXHK@Z	(libcmt)	0.310357	0.014076		shape=0.172;size=0.776;calls=0.000;alternate=pol20:void armyGroup::View(int)@0x0008c07c:0.269534
0x00072279	0x9e7	pol20	0x0008c07c	void armyGroup::View(int)	SOURCE/ARMYGRP	0.191716	0.000000		shape=0.196;size=0.009;calls=1.000;alternate=buka21:_strncmp@0x000d7f60:0.151963
0x00072c60	0x6b	pol20	0x0008a640	void add_node(struct tag_Anchor *, struct tag_Node *)	SOURCE/comwin	0.720320	0.104257		shape=0.762;size=0.922;calls=1.000;alternate=buka21:?add_node@@YIXPAUtag_Anchor@@PAUtag_Node@@@Z@0x00032760:0.517873
0x00072ccb	0x49	pol20	0x0008a6b4	struct tag_Node * pop_node(struct tag_Anchor *)	SOURCE/comwin	0.838609	0.095682		shape=1.000;size=0.961;calls=1.000;alternate=buka21:?pop_node@@YIPAUtag_Node@@PAUtag_Anchor@@@Z@0x000327bf:0.512007
0x00072d14	0x23	pol20	0x000a0b44	int CheckMem(void)	SOURCE/KB	0.815659	0.125388		shape=1.000;size=0.854;calls=1.000;alternate=buka21:?_JumpToContinuation@@YGXPAXPAUEHRegistrationNode@@@Z@0x000d6a49:0.525882
0x00072d37	0x2e5	pol20	0x0008ab13	short int com_init(unsigned char, int, int)	SOURCE/comwin	0.824597	0.824597	COM%d	shape=0.758;size=0.880;calls=0.667;strings=COM%d;alternate=buka21:?com_init@@YIFEHH@Z@0x00032ba2:0.508285
0x0007301c	0x111	pol20	0x0008ae5d	void com_term(short int)	SOURCE/comwin	0.634864	0.165083		shape=0.549;size=0.958;calls=1.000;alternate=buka21:?com_term@@YIXF@Z@0x00032e9e:0.427397
0x0007312d	0xad	pol20	0x0008af7a	short int com_rcv(short int, unsigned short int, void *)	SOURCE/comwin	0.619428	0.167657		shape=0.727;size=0.783;calls=0.500;alternate=buka21:?_CallSETranslator@@YAHPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAX2PBU_s_FuncInfo@@H1@Z@0x000d6baa:0.464195
0x000731da	0x113	pol20	0x0008b057	short int com_snd(short int, unsigned short int, unsigned short int, void *, int)	SOURCE/comwin	0.550842	0.045037		shape=0.459;size=0.846;calls=0.778;alternate=buka21:?com_snd@@YIFFGGPAXH@Z@0x00033048:0.500645
0x000732ed	0x13	pol20	0x0008b19c	short int com_sess(int, int)	SOURCE/comwin	1.000000	0.000000		normalized-instructions;alternate=buka21:?_JumpToContinuation@@YGXPAXPAUEHRegistrationNode@@@Z@0x000d6a49:0.345081
0x00073300	0x66	pol20	0x0008b1af	unsigned char com_stat(short int, unsigned short int)	SOURCE/comwin	0.757270	0.270284		shape=0.839;size=0.927;calls=1.000;alternate=buka21:?com_stat@@YIEFG@Z@0x0003316c:0.487731
0x00073366	0xd6	pol20	0x0008b21d	void comm_wrt_task(void)	SOURCE/comwin	0.636034	0.160890		shape=0.600;size=0.922;calls=0.800;alternate=buka21:?comm_wrt_task@@YIXXZ@0x000331c7:0.517823
0x0007343c	0x14	buka21	0x000035d2	?Reseed@advManager@@QAEXHH@Z	SOURCE/ADVMGR	0.320522	0.174726		shape=0.000;size=0.870;calls=1.000;alternate=pol20:void ConvertSmackerPalette(unsigned char *)@0x00001000:0.212821
0x00073450	0x1a0	pol20	0x000d8540	@BlitBitmapToScreenVesa@28	BASE/miscwin	0.778296	0.778296	InvalidateRect Failed|UpdateWindow Failed	shape=0.581;size=0.863;calls=1.000;strings=InvalidateRect Failed|UpdateWindow Failed;alternate=buka21:_BlitBitmapToScreenVesa@0x000d4610:0.576275
